Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open
Ticker,AMZN,GOOG,META,NVDA,AMZN,GOOG,META,NVDA,AMZN,GOOG,META,NVDA,AMZN,GOOG,META,NVDA
Date,,,,,,,,,,,,,,,,
2024-07-22,182.5500030517578,182.69332885742188,486.11053466796875,123.50955963134766,185.05999755859375,183.63992334392967,490.7582098836229,124.03942781453529,182.47999572753906,181.2485099418617,482.61979422348026,119.8304661088677,185.0,181.69691040759497,485.29269674470385,120.3203432330864
2024-07-23,186.41000366210938,182.9424285888672,487.3971252441406,122.5597915649414,189.38999938964844,184.55662156919473,493.9098482730073,124.65928025097237,183.55999755859375,182.6733913574331,486.42969025653684,122.06991443104106,184.10000610351562,183.18155927979657,488.54407671929795,122.74974719191928
2024-07-24,180.8300018310547,173.7454833984375,460.0496520996094,114.22184753417969,185.4499969482422,177.31266333834552,475.0398874805375,119.92043994002134,180.41000366210938,172.94836078735528,459.36147513020455,113.41204956795865,183.1999969482422,174.7618344929483,471.06045317324583,119.1406333610656
2024-07-25,179.85000610351562,168.5541534423828,452.21044921875,112.25233459472656,183.89999389648438,174.57251436164208,462.3236067182569,116.60126129148769,176.8000030517578,168.44454680160155,441.4789064419887,106.27381225253961,182.91000366210938,173.62591984806159,462.0343958650566,113.01214947730902
2024-07-26,182.5,168.07586669921875,464.46795654296875,113.03213500976562,183.19000244140625,169.23171581795833,468.5271658214887,116.17136057676942,180.24000549316406,165.27096136954532,458.2045721245555,111.55250401293692,180.38999938964844,168.1655559201212,462.97192494204035,116.16136853298354
2024-07-29,183.1999969482422,170.51708984375,464.4779052734375,111.5625,184.75,171.54339960461624,472.70607900562055,116.25134680115113,182.3800048828125,169.1121362162633,463.78972830816224,111.27257816967544,183.83999633789062,169.8893413710137,468.63688647936897,113.66198865142056
2024-07-30,181.7100067138672,171.24447631835938,461.9645690917969,103.7044448852539,185.86000061035156,172.33056878553097,471.47933822186764,111.96240417731258,179.3800048828125,169.51070273282616,455.4917490260998,102.51473565355279,184.72000122070312,171.2145849810346,465.7644867737836,111.49251876218644
2024-07-31,186.97999572753906,172.52984619140625,473.57379150390625,116.99116516113281,187.94000244140625,175.27997080668484,475.2393867973792,118.3108396333588,184.4600067138672,171.10497512525495,465.515181086415,110.85267854952704,185.0500030517578,174.29351108109944,469.7738735533383,112.87218513169266
2024-08-01,184.07000732421875,171.8323516845703,496.4231872558594,109.18309783935547,190.60000610351562,175.05077889023,525.7753210037396,120.13040514788088,181.8699951171875,169.89929753739804,490.7981240637391,106.78368749587625,189.2899932861328,171.36403381575482,519.6216611779906,117.50104810323892
2024-08-02,167.89999389648438,167.79685974121094,486.84857177734375,107.24356079101562,168.77000427246094,169.60038989475044,499.82413130062156,108.69320802636011,160.5500030517578,165.7940641440123,474.8902723069076,101.3450209019017,166.75,167.58762038247167,487.70628191704446,103.73443129488524
2024-08-05,161.02000427246094,160.06466674804688,474.471435546875,100.42524719238281,162.9600067138672,165.3456878229132,482.20093240553325,103.38452459369911,151.61000061035156,156.0391427100353,449.60736639083,90.66765743904186,154.2100067138672,156.8063740057358,450.1559295912915,92.0373150047539
2024-08-06,161.92999267578125,159.9650115966797,492.7828369140625,104.22431182861328,165.0800018310547,161.76854176630374,501.2304299864576,107.68345833707174,158.5399932861328,157.56365468246898,477.3836823846658,100.52522659409519,161.7100067138672,160.36857505755367,477.73276251562584,103.8144091952266
2024-08-07,162.77000427246094,160.17425537109375,487.62652587890625,98.88563537597656,167.5800018310547,164.19977895622932,508.80034027827065,108.77319818362058,161.42999267578125,159.66608746828945,485.57194781622036,98.6656883565928,166.5500030517578,162.65534262295992,501.79892335846426,107.78343659639361
2024-08-08,165.8000030517578,163.25318908691406,508.28173828125,104.94413757324219,166.69000244140625,164.90724730098054,508.6108518478643,105.47400576569116,162.5500030517578,161.4496741925987,493.4111802164842,97.49596860854,165.1699981689453,161.7625449521268,496.1838242885021,101.97486813365401
2024-08-09,166.94000244140625,164.7976531982422,516.4002075195312,104.72418975830078,168.5500030517578,164.92719246706665,516.9687068327605,106.57373239559361,165.85000610351562,160.35362004988897,504.3621325984849,103.40451530940655,166.39999389648438,161.06607082428397,506.36679424679943,105.6139698534446
2024-08-12,166.8000030517578,163.36280822753906,514.5850219726562,108.99313354492188,168.5500030517578,166.10295907223568,516.6495529140553,111.04263146519123,166.11000061035156,162.96424691360264,507.7531381507871,106.23381911518737,168.13999938964844,165.40048221300762,515.4925877047901,106.29380189006847
2024-08-13,170.22999572753906,165.33570861816406,527.1416625976562,116.11138153076172,171.0399932861328,165.9435244900484,530.0938534798205,116.20136332032301,167.10000610351562,164.1798747537791,516.7791968434872,111.55250759337807,167.80999755859375,164.59338172697963,518.634261382388,112.41229629244809
2024-08-14,170.10000610351562,161.44967651367188,525.3663940429688,118.05091094970703,172.27999877929688,164.36919041099168,532.5872298919776,118.57077948335262,168.86000061035156,158.9586304461226,521.7459928350446,114.04189674110647,172.11000061035156,163.62187659072688,526.6629425402546,118.5007970340635
2024-08-15,177.58999633789062,162.58560180664062,535.908447265625,122.8297348022461,177.91000366210938,162.93435435683165,538.3419943932922,123.2096384456698,173.99000549316406,160.9116260556583,525.3065653122825,117.44106320591041,174.86000061035156,161.62904857869057,530.3830650287364,118.73074633761901
2024-08-16,177.05999755859375,164.1499786376953,526.0245971679688,124.54930114746094,178.33999633789062,166.35205486717328,532.2480783702886,124.9691958147952,176.25999450683594,162.49592038476501,523.2718895114789,121.15013749579563,177.0399932861328,162.82474029317686,530.4927859051207,121.90995234205361
2024-08-19,178.22000122070312,167.79685974121094,527.8797607421875,129.9679718017578,178.3000030517578,167.8666163302166,530.2534081865273,129.9679718017578,176.16000366210938,165.49513557024594,521.3769906400114,123.38959109072681,177.63999938964844,166.40188000248637,525.4761025731007,124.2493798220781
2024-08-20,178.8800048828125,168.35487365722656,525.33642578125,127.21864318847656,179.00999450683594,169.79967741743286,529.6849369159322,129.84799998824454,177.42999267578125,168.05594507135712,524.4886989518025,125.85897770804885,177.9199981689453,168.1356603745316,526.9521349229415,128.36835370467122
2024-08-21,180.11000061035156,167.02963256835938,533.744140625,128.46835327148438,182.38999938964844,168.03600974702022,537.9729743095602,129.31815003716036,178.88999938964844,165.97343142549687,525.5359335970294,126.62881008429083,179.9199981689453,166.39192535734017,525.7553832138777,127.2886435744744
2024-08-22,176.1300048828125,164.8972930908203,530.522705078125,123.70951843261719,181.47000122070312,168.81321026159983,542.7901517087026,130.7177938767418,175.67999267578125,164.43893391865004,527.1915755568373,123.06967668655749,181.3800048828125,168.43456638911738,535.5792990612545,129.98797796054023
2024-08-23,177.0399932861328,166.83033752441406,526.6031494140625,129.33811950683594,178.97000122070312,167.34847938718525,538.4417418614877,129.56807382051312,175.24000549316406,165.06668777536825,523.6709248971505,125.18914813175064,177.33999633789062,165.95349960757738,535.4995340602896,125.82898983127045
